47000 47 114.431412 116.030136 94.611160 0.565955 113.865456 0.000000 0.000000 0.000000 0.000000
48000 48 115.836967 116.026115 94.611160 2.667266 113.169701 0.000000 0.000000 0.000000 0.000000
49000 49 101.478226 115.729210 94.611160 1.162967 100.315262 0.000000 0.000000 0.000000 0.000000
50000 50 94.859451 115.311813 94.611160 3.650725 91.208725 0.000000 0.000000 0.000000 0.000000
51000 51 120.256706 115.408775 94.611160 1.176917 119.079788 0.000000 0.000000 0.000000 0.000000
52000 52 121.022705 115.516731 94.611160 0.912692 120.110016 0.000000 0.000000 0.000000 0.000000
53000 53 104.902687 115.316467 94.611160 1.635705 103.266983 0.000000 0.000000 0.000000 0.000000
54000 54 111.139786 115.239120 94.611160 0.635599 110.504189 0.000000 0.000000 0.000000 0.000000
55000 55 116.462074 115.261353 94.611160 1.314032 115.148041 0.000000 0.000000 0.000000 0.000000
56000 56 115.432404 115.264412 94.611160 0.438306 114.994095 0.000000 0.000000 0.000000 0.000000
57000 57 119.629120 115.340981 94.611160 3.863450 115.765671 0.000000 0.000000 0.000000 0.000000
58000 58 125.635620 115.518478 94.611160 1.056811 124.816376 -0.237565 0.000000 0.000000 0.000000
59000 59 105.069275 115.341377 94.611160 0.593014 104.476257 0.000000 0.000000 0.000000 0.000000
60000 60 118.174591 115.388596 94.611160 1.308430 116.866158 0.000000 0.000000 0.000000 0.000000
61000 61 125.422256 115.553085 94.611160 2.187248 123.235008 0.000000 0.000000 0.000000 0.000000
62000 62 115.094757 115.545692 94.611160 2.791549 112.303207 0.000000 0.000000 0.000000 0.000000
63000 63 117.352005 115.574364 94.611160 0.451434 116.900574 0.000000 0.000000 0.000000 0.000000
64000 64 107.496124 115.448143 94.611160 0.936460 106.559662 0.000000 0.000000 0.000000 0.000000
65000 65 102.670753 115.251572 94.611160 2.605350 100.065407 0.000000 0.000000 0.000000 0.000000
66000 66 102.983246 115.065689 94.611160 1.043063 101.940186 0.000000 0.000000 0.000000 0.000000
67000 67 113.809914 115.046951 94.611160 0.945093 112.864822 0.000000 0.000000 0.000000 0.000000
68000 68 119.696777 115.115326 94.611160 0.690872 119.005905 0.000000 0.000000 0.000000 0.000000
69000 69 120.439819 115.192497 94.611160 0.562834 119.876984 0.000000 0.000000 0.000000 0.000000
70000 70 125.637199 115.341705 94.611160 0.567989 125.069214 0.000000 0.000000 0.000000 0.000000
71000 71 116.162132 115.353264 94.611160 1.646780 114.515350 0.000000 0.000000 0.000000 0.000000
72000 72 118.999344 115.403900 94.611160 0.703786 118.295555 0.000000 0.000000 0.000000 0.000000
73000 73 113.767433 115.381485 94.611160 0.456799 113.310631 0.000000 0.000000 0.000000 0.000000
74000 74 102.459045 115.206863 94.611160 0.993579 101.465469 0.000000 0.000000 0.000000 0.000000
75000 75 98.595810 114.985374 94.611160 0.598225 97.997589 0.000000 0.000000 0.000000 0.000000
76000 76 119.316605 115.042366 94.611160 0.977700 118.338905 0.000000 0.000000 0.000000 0.000000
77000 77 117.932808 115.079903 94.611160 0.686730 117.246078 0.000000 0.000000 0.000000 0.000000
78000 78 112.284172 115.044060 94.611160 1.014478 111.269691 0.000000 0.000000 0.000000 0.000000
79000 79 133.692123 115.280113 94.611160 2.358144 131.333984 0.000000 0.000000 0.000000 0.000000
80000 80 102.189110 115.116478 94.611160 1.802806 100.876457 -0.490148 0.000000 0.000000 0.000000
81000 81 103.524368 114.973366 94.611160 0.831242 102.693123 0.000000 0.000000 0.000000 0.000000
82000 82 124.938393 115.094894 94.611160 1.898762 123.039627 0.000000 0.000000 0.000000 0.000000
83000 83 127.440628 115.243637 94.611160 0.931472 126.509155 0.000000 0.000000 0.000000 0.000000
84000 84 125.736610 115.368546 94.611160 0.968382 124.768227 0.000000 0.000000 0.000000 0.000000
85000 85 125.823181 115.491547 94.611160 0.974241 124.848938 0.000000 0.000000 0.000000 0.000000
86000 86 109.257774 115.419060 94.611160 0.622361 108.635414 0.000000 0.000000 0.000000 0.000000
87000 87 142.421890 115.729439 94.611160 1.455406 140.966476 0.000000 0.000000 0.000000 0.000000
88000 88 132.438492 115.919312 94.611160 1.365511 131.072983 0.000000 0.000000 0.000000 0.000000
89000 89 131.957581 116.099518 94.611160 0.399207 131.558380 0.000000 0.000000 0.000000 0.000000
90000 90 125.423553 116.203125 94.611160 1.260032 126.187454 -0.369097 -1.654838 0.000000 0.000000
91000 91 125.028717 116.300102 94.611160 1.259434 123.769279 0.000000 0.000000 0.000000 0.000000
92000 92 121.089722 116.352165 94.611160 0.690941 120.398781 0.000000 0.000000 0.000000 0.000000
93000 93 102.791481 116.206352 94.611160 0.698496 102.092987 0.000000 0.000000 0.000000 0.000000
94000 94 120.788254 116.255089 94.611160 0.859907 119.928345 0.000000 0.000000 0.000000 0.000000
95000 95 127.677513 116.375328 94.611160 1.303063 126.374451 0.000000 0.000000 0.000000 0.000000
96000 96 116.403969 116.375633 94.611160 1.227458 115.176514 0.000000 0.000000 0.000000 0.000000
97000 97 120.864426 116.421906 94.611160 0.611406 120.253021 0.000000 0.000000 0.000000 0.000000
98000 98 109.580170 116.352089 94.611160 0.510012 109.070160 0.000000 0.000000 0.000000 0.000000
99000 99 117.294579 116.361610 94.611160 1.477574 115.817001 0.000000 0.000000 0.000000 0.000000
100000 100 122.920990 116.427208 94.611160 1.756241 121.164749 0.000000 0.000000 0.000000 0.000000
101000 101 114.842461 116.411522 94.611160 0.438184 114.404274 0.000000 0.000000 0.000000 0.000000
102000 102 130.240082 116.547096 94.611160 1.663054 128.577026 0.000000 0.000000 0.000000 0.000000
103000 103 125.530693 116.634308 94.611160 1.151684 124.379005 0.000000 0.000000 0.000000 0.000000
104000 104 114.838074 116.617035 94.611160 2.050064 112.788010 0.000000 0.000000 0.000000 0.000000
105000 105 119.114700 116.640823 94.611160 0.728909 118.385796 0.000000 0.000000 0.000000 0.000000
106000 106 126.337387 116.732292 94.611160 0.507116 125.830269 0.000000 0.000000 0.000000 0.000000
107000 107 115.006912 116.716164 94.611160 0.771008 114.235901 0.000000 0.000000 0.000000 0.000000
108000 108 131.682083 116.854736 94.611160 1.214699 130.467377 0.000000 0.000000 0.000000 0.000000
109000 109 115.569374 116.842941 94.611160 0.731321 114.838051 0.000000 0.000000 0.000000 0.000000
110000 110 113.188339 116.809723 94.611160 1.102396 112.085945 0.000000 0.000000 0.000000 0.000000
111000 111 120.051353 116.838928 94.611160 0.519192 119.532158 0.000000 0.000000 0.000000 0.000000
112000 112 119.547768 116.863113 94.611160 1.261995 118.285774 0.000000 0.000000 0.000000 0.000000
113000 113 100.911659 116.721954 94.611160 1.120811 99.790848 0.000000 0.000000 0.000000 0.000000
114000 114 112.835312 116.687859 94.611160 0.987437 111.847878 0.000000 0.000000 0.000000 0.000000
115000 115 108.038048 116.612648 94.611160 0.760147 107.277901 0.000000 0.000000 0.000000 0.000000
116000 116 106.489555 116.525375 94.611160 0.794792 105.918228 -0.223465 0.000000 0.000000 0.000000
117000 117 107.768410 116.450531 94.611160 0.466220 107.302193 0.000000 0.000000 0.000000 0.000000
118000 118 111.545692 116.408966 94.611160 0.543912 111.001778 0.000000 0.000000 0.000000 0.000000
119000 119 123.264557 116.466576 94.611160 2.433176 120.831383 0.000000 0.000000 0.000000 0.000000
120000 120 120.674812 116.501640 94.611160 1.332252 119.342560 0.000000 0.000000 0.000000 0.000000
121000 121 108.512581 116.435623 94.611160 2.568024 105.944557 0.000000 0.000000 0.000000 0.000000
122000 122 121.438507 116.476624 94.611160 1.035104 120.403404 0.000000 0.000000 0.000000 0.000000
123000 123 117.396912 116.484108 94.611160 1.222716 116.174194 0.000000 0.000000 0.000000 0.000000
124000 124 115.870560 116.479156 94.611160 0.656672 115.213890 0.000000 0.000000 0.000000 0.000000
125000 125 107.461967 116.407013 94.611160 0.555216 106.906754 0.000000 0.000000 0.000000 0.000000
126000 126 113.875031 116.386917 94.611160 2.430996 111.444031 0.000000 0.000000 0.000000 0.000000
127000 127 115.767456 116.382042 94.611160 1.241822 114.525635 0.000000 0.000000 0.000000 0.000000
128000 128 124.068405 116.442093 94.611160 0.740819 123.327583 0.000000 0.000000 0.000000 0.000000
129000 129 109.666595 116.389572 94.611160 0.649997 109.016602 0.000000 0.000000 0.000000 0.000000
130000 130 112.193008 116.357292 94.611160 1.830498 110.362511 0.000000 0.000000 0.000000 0.000000
131000 131 127.757469 116.444321 94.611160 0.537173 127.220299 0.000000 0.000000 0.000000 0.000000
132000 132 121.125381 116.479782 94.611160 0.739331 120.386047 0.000000 0.000000 0.000000 0.000000
133000 133 147.273315 116.711311 94.611160 1.320888 145.952423 0.000000 0.000000 0.000000 0.000000
134000 134 115.400002 116.701530 94.611160 0.644775 114.755226 0.000000 0.000000 0.000000 0.000000
135000 135 112.185692 116.668076 94.611160 0.481997 111.703697 0.000000 0.000000 0.000000 0.000000
136000 136 126.585144 116.740997 94.611160 0.599729 125.985413 0.000000 0.000000 0.000000 0.000000
137000 137 119.280251 116.759529 94.611160 1.590971 117.689278 0.000000 0.000000 0.000000 0.000000
138000 138 131.750061 116.868156 94.611160 0.915082 130.834976 0.000000 0.000000 0.000000 0.000000
139000 139 108.122841 116.805244 94.611160 0.626892 107.495949 0.000000 0.000000 0.000000 0.000000
140000 140 143.372681 116.995010 94.611160 0.946249 142.426437 0.000000 0.000000 0.000000 0.000000
141000 141 93.136894 116.825813 93.136894 1.010673 92.126221 0.000000 0.000000 0.000000 0.000000
142000 142 123.472885 116.872620 93.136894 0.991093 122.481796 0.000000 0.000000 0.000000 0.000000
143000 143 132.333618 116.980743 93.136894 0.721946 131.611679 0.000000 0.000000 0.000000 0.000000
144000 144 110.691467 116.937065 93.136894 0.537221 110.154243 0.000000 0.000000 0.000000 0.000000
145000 145 104.901642 116.854065 93.136894 0.707551 104.194092 0.000000 0.000000 0.000000 0.000000
146000 146 135.825180 116.984001 93.136894 0.432250 137.607910 -0.060762 -2.154227 0.000000 0.000000
147000 147 111.811539 116.948822 93.136894 0.462100 111.349442 0.000000 0.000000 0.000000 0.000000
148000 148 116.648521 116.946793 93.136894 0.803856 115.844666 0.000000 0.000000 0.000000 0.000000
149000 149 118.219933 116.955338 93.136894 1.764955 116.454979 0.000000 0.000000 0.000000 0.000000
150000 150 113.224190 116.930466 93.136894 1.338207 111.885986 0.000000 0.000000 0.000000 0.000000
151000 151 111.289139 116.893112 93.136894 2.846823 108.442314 0.000000 0.000000 0.000000 0.000000
152000 152 112.327187 116.863075 93.136894 0.624260 111.935867 -0.232942 0.000000 0.000000 0.000000
153000 153 104.349861 116.781288 93.136894 1.011080 103.338783 0.000000 0.000000 0.000000 0.000000
154000 154 122.847488 116.820679 93.136894 0.970996 121.876495 0.000000 0.000000 0.000000 0.000000
155000 155 119.013733 116.834831 93.136894 0.418398 118.595337 0.000000 0.000000 0.000000 0.000000
156000 156 102.299622 116.741646 93.136894 0.840457 102.184525 -0.725359 0.000000 0.000000 0.000000
157000 157 105.214241 116.668228 93.136894 0.331123 104.883118 0.000000 0.000000 0.000000 0.000000
158000 158 106.070122 116.601158 93.136894 2.810968 103.259155 0.000000 0.000000 0.000000 0.000000
159000 159 116.884804 116.602936 93.136894 0.903218 115.981583 0.000000 0.000000 0.000000 0.000000
160000 160 113.129616 116.581223 93.136894 2.127937 111.001678 0.000000 0.000000 0.000000 0.000000
161000 161 117.550911 116.587250 93.136894 3.285455 114.305603 -0.040146 0.000000 0.000000 0.000000
162000 162 128.068756 116.658119 93.136894 1.176608 126.892151 0.000000 0.000000 0.000000 0.000000
163000 163 143.058029 116.820084 93.136894 1.161935 141.896088 0.000000 0.000000 0.000000 0.000000
164000 164 131.413300 116.909073 93.136894 0.545261 130.868042 0.000000 0.000000 0.000000 0.000000
165000 165 105.576538 116.840385 93.136894 0.584779 104.991760 0.000000 0.000000 0.000000 0.000000
166000 166 108.135757 116.787956 93.136894 0.616154 107.519600 0.000000 0.000000 0.000000 0.000000
167000 167 123.390030 116.827492 93.136894 1.229193 122.160835 0.000000 0.000000 0.000000 0.000000
168000 168 110.961563 116.792572 93.136894 0.872724 110.088837 0.000000 0.000000 0.000000 0.000000
169000 169 118.358063 116.801834 93.136894 0.427224 117.930840 0.000000 0.000000 0.000000 0.000000
170000 170 118.481163 116.811707 93.136894 0.810074 117.671089 0.000000 0.000000 0.000000 0.000000
171000 171 104.544357 116.739975 93.136894 0.794947 103.749413 0.000000 0.000000 0.000000 0.000000
172000 172 112.281143 116.714050 93.136894 1.758758 110.522385 0.000000 0.000000 0.000000 0.000000
173000 173 109.855545 116.674400 93.136894 0.827353 109.028191 0.000000 0.000000 0.000000 0.000000
174000 174 115.543640 116.667900 93.136894 1.853347 113.690292 0.000000 0.000000 0.000000 0.000000
175000 175 118.557838 116.678703 93.136894 1.766538 116.791298 0.000000 0.000000 0.000000 0.000000
176000 176 118.786469 116.690681 93.136894 0.434705 118.351761 0.000000 0.000000 0.000000 0.000000
177000 177 124.036606 116.732193 93.136894 0.614698 123.421906 0.000000 0.000000 0.000000 0.000000
178000 178 113.823944 116.715851 93.136894 1.630272 112.193672 0.000000 0.000000 0.000000 0.000000
179000 179 106.381508 116.658119 93.136894 0.751468 105.630043 0.000000 0.000000 0.000000 0.000000
180000 180 114.105583 116.643936 93.136894 1.255639 112.849945 0.000000 0.000000 0.000000 0.000000
181000 181 131.802231 116.727684 93.136894 0.729127 131.073105 0.000000 0.000000 0.000000 0.000000
182000 182 134.594757 116.825859 93.136894 0.621598 133.973160 0.000000 0.000000 0.000000 0.000000
183000 183 115.982574 116.821251 93.136894 0.842391 115.140182 0.000000 0.000000 0.000000 0.000000
184000 184 134.617676 116.917969 93.136894 1.102059 133.515610 0.000000 0.000000 0.000000 0.000000
185000 185 125.765991 116.965797 93.136894 0.661994 125.103996 0.000000 0.000000 0.000000 0.000000
186000 186 125.997307 117.014351 93.136894 1.896597 124.100708 0.000000 0.000000 0.000000 0.000000
187000 187 122.488419 117.043625 93.136894 0.621723 121.866699 0.000000 0.000000 0.000000 0.000000
188000 188 114.213745 117.028572 93.136894 0.446293 113.767448 0.000000 0.000000 0.000000 0.000000
189000 189 120.881401 117.048950 93.136894 0.983900 119.897499 0.000000 0.000000 0.000000 0.000000
190000 190 124.879311 117.090164 93.136894 2.685485 122.193825 0.000000 0.000000 0.000000 0.000000
191000 191 104.685661 117.025215 93.136894 1.120148 103.565514 0.000000 0.000000 0.000000 0.000000
192000 192 108.606049 116.981361 93.136894 0.734229 107.871819 0.000000 0.000000 0.000000 0.000000
193000 193 117.000191 116.981461 93.136894 0.824835 116.175354 0.000000 0.000000 0.000000 0.000000
194000 194 119.052887 116.992134 93.136894 1.577572 117.475319 0.000000 0.000000 0.000000 0.000000
195000 195 118.709671 117.000938 93.136894 0.663615 118.046059 0.000000 0.000000 0.000000 0.000000
196000 196 100.326660 116.915863 93.136894 0.837459 99.526466 -0.037264 0.000000 0.000000 0.000000
197000 197 125.225845 116.958054 93.136894 0.479587 124.746262 0.000000 0.000000 0.000000 0.000000
198000 198 99.536598 116.870071 93.136894 1.075057 98.461540 0.000000 0.000000 0.000000 0.000000
199000 199 109.197922 116.831512 93.136894 1.047900 108.150024 0.000000 0.000000 0.000000 0.000000
200000 200 131.761871 116.906158 93.136894 1.928428 129.833450 0.000000 0.000000 0.000000 0.000000
201000 201 126.975372 116.956253 93.136894 1.969870 125.005501 0.000000 0.000000 0.000000 0.000000
202000 202 123.247849 116.987404 93.136894 4.411796 118.836052 0.000000 0.000000 0.000000 0.000000
203000 203 118.971680 116.997169 93.136894 1.156882 117.814796 0.000000 0.000000 0.000000 0.000000
204000 204 116.550491 116.994980 93.136894 0.855797 115.694695 0.000000 0.000000 0.000000 0.000000
205000 205 112.207558 116.971626 93.136894 0.580025 111.672546 -0.045012 0.000000 0.000000 0.000000
206000 206 118.720825 116.980118 93.136894 1.272209 117.448616 0.000000 0.000000 0.000000 0.000000
207000 207 115.166824 116.971352 93.136894 0.487010 114.679817 0.000000 0.000000 0.000000 0.000000
208000 208 106.491539 116.920975 93.136894 2.224188 104.267349 0.000000 0.000000 0.000000 0.000000
209000 209 115.518494 116.914261 93.136894 0.815539 114.702957 0.000000 0.000000 0.000000 0.000000
210000 210 114.406212 116.902313 93.136894 1.024198 113.382011 0.000000 0.000000 0.000000 0.000000
211000 211 121.658989 116.924858 93.136894 1.383137 120.275848 0.000000 0.000000 0.000000 0.000000
212000 212 103.360542 116.860878 93.136894 0.406656 102.953888 0.000000 0.000000 0.000000 0.000000
213000 213 132.056931 116.932220 93.136894 1.693075 130.363861 0.000000 0.000000 0.000000 0.000000
214000 214 91.148636 116.811737 91.148636 0.699172 90.449463 0.000000 0.000000 0.000000 0.000000
215000 215 122.607925 116.838692 91.148636 0.740466 121.867462 0.000000 0.000000 0.000000 0.000000
216000 216 116.870567 116.838837 91.148636 2.519300 114.351265 0.000000 0.000000 0.000000 0.000000
217000 217 129.461014 116.897003 91.148636 3.083898 126.377121 0.000000 0.000000 0.000000 0.000000
218000 218 118.529320 116.904495 91.148636 1.257939 117.271378 0.000000 0.000000 0.000000 0.000000
219000 219 114.511009 116.893570 91.148636 0.638825 113.872185 0.000000 0.000000 0.000000 0.000000
220000 220 109.455803 116.859756 91.148636 0.613858 108.841942 0.000000 0.000000 0.000000 0.000000
221000 221 113.132187 116.842896 91.148636 0.784118 112.348068 0.000000 0.000000 0.000000 0.000000
222000 222 96.597076 116.751701 91.148636 0.764424 95.832649 0.000000 0.000000 0.000000 0.000000
223000 223 139.739929 116.854782 91.148636 2.792107 136.947815 0.000000 0.000000 0.000000 0.000000
224000 224 117.019920 116.855522 91.148636 1.464326 115.555595 0.000000 0.000000 0.000000 0.000000
225000 225 118.303024 116.861954 91.148636 0.995825 117.307198 0.000000 0.000000 0.000000 0.000000
226000 226 113.540283 116.847260 91.148636 0.611027 112.929253 0.000000 0.000000 0.000000 0.000000
227000 227 102.755508 116.785179 91.148636 0.997325 101.758186 0.000000 0.000000 0.000000 0.000000
228000 228 123.989906 116.816780 91.148636 0.701167 123.288742 0.000000 0.000000 0.000000 0.000000
229000 229 114.765358 116.807823 91.148636 1.470443 113.294914 0.000000 0.000000 0.000000 0.000000
230000 230 116.486687 116.806427 91.148636 1.291697 115.194992 0.000000 0.000000 0.000000 0.000000
231000 231 118.845848 116.815254 91.148636 0.543019 118.302826 0.000000 0.000000 0.000000 0.000000
232000 232 108.440430 116.779160 91.148636 0.493694 107.946739 0.000000 0.000000 0.000000 0.000000
233000 233 126.641357 116.821487 91.148636 0.421281 126.220078 0.000000 0.000000 0.000000 0.000000
234000 234 111.453667 116.798546 91.148636 0.351109 111.102554 0.000000 0.000000 0.000000 0.000000
235000 235 125.059364 116.833694 91.148636 2.725324 122.334038 0.000000 0.000000 0.000000 0.000000
236000 236 102.058495 116.771088 91.148636 1.281715 100.776779 0.000000 0.000000 0.000000 0.000000
237000 237 104.324356 116.718567 91.148636 0.565196 103.759163 0.000000 0.000000 0.000000 0.000000
238000 238 105.949547 116.673317 91.148636 4.118751 101.830795 0.000000 0.000000 0.000000 0.000000
239000 239 123.776100 116.703033 91.148636 0.847252 122.928848 0.000000 0.000000 0.000000 0.000000
240000 240 122.605095 116.727631 91.148636 1.673273 120.931824 0.000000 0.000000 0.000000 0.000000
241000 241 118.477448 116.734886 91.148636 1.083907 117.393539 0.000000 0.000000 0.000000 0.000000
242000 242 102.916512 116.677780 91.148636 0.507227 102.409286 0.000000 0.000000 0.000000 0.000000
243000 243 124.648026 116.710587 91.148636 0.478747 124.169281 0.000000 0.000000 0.000000 0.000000
244000 244 119.124405 116.720482 91.148636 0.925727 118.198677 0.000000 0.000000 0.000000 0.000000
245000 245 129.077759 116.770920 91.148636 0.628131 128.449631 0.000000 0.000000 0.000000 0.000000
246000 246 100.704277 116.705612 91.148636 0.695243 100.009033 0.000000 0.000000 0.000000 0.000000
247000 247 104.786278 116.657356 91.148636 0.922973 103.863304 0.000000 0.000000 0.000000 0.000000
248000 248 101.159103 116.594864 91.148636 1.086556 100.072548 0.000000 0.000000 0.000000 0.000000
249000 249 132.218033 116.657608 91.148636 0.390482 131.827545 0.000000 0.000000 0.000000 0.000000
250000 250 124.688774 116.689735 91.148636 1.402807 123.285965 0.000000 0.000000 0.000000 0.000000
251000 251 116.161743 116.687630 91.148636 0.756283 115.405457 0.000000 0.000000 0.000000 0.000000
252000 252 106.445107 116.646988 91.148636 0.657667 105.787437 0.000000 0.000000 0.000000 0.000000
253000 253 117.412491 116.650009 91.148636 1.801762 115.610733 0.000000 0.000000 0.000000 0.000000
254000 254 126.689125 116.689537 91.148636 0.758796 125.930328 0.000000 0.000000 0.000000 0.000000
255000 255 107.729858 116.654404 91.148636 0.344278 107.385582 0.000000 0.000000 0.000000 0.000000
256000 256 117.651878 116.658302 91.148636 2.629435 115.022446 0.000000 0.000000 0.000000 0.000000
257000 257 121.798508 116.678307 91.148636 1.245182 120.553329 0.000000 0.000000 0.000000 0.000000
258000 258 100.108017 116.614075 91.148636 0.437685 99.670334 0.000000 0.000000 0.000000 0.000000
259000 259 115.464333 116.609642 91.148636 0.622895 114.841438 0.000000 0.000000 0.000000 0.000000
260000 260 116.153374 116.607887 91.148636 0.537513 115.615860 0.000000 0.000000 0.000000 0.000000
261000 261 109.621941 116.581116 91.148636 0.945704 108.676239 0.000000 0.000000 0.000000 0.000000
262000 262 110.060226 116.556229 91.148636 0.539297 109.520927 0.000000 0.000000 0.000000 0.000000
263000 263 124.953873 116.588158 91.148636 0.795720 124.158150 0.000000 0.000000 0.000000 0.000000
264000 264 110.362267 116.564575 91.148636 1.999679 108.362587 0.000000 0.000000 0.000000 0.000000
265000 265 122.757057 116.587944 91.148636 1.377240 121.379814 0.000000 0.000000 0.000000 0.000000
266000 266 108.384598 116.557106 91.148636 1.741014 106.643585 0.000000 0.000000 0.000000 0.000000
267000 267 125.027237 116.588829 91.148636 2.201351 122.825882 0.000000 0.000000 0.000000 0.000000
268000 268 126.995453 116.627663 91.148636 1.485208 125.510246 0.000000 0.000000 0.000000 0.000000
269000 269 110.627495 116.605354 91.148636 0.546753 110.080742 0.000000 0.000000 0.000000 0.000000
270000 270 124.188789 116.633438 91.148636 0.765397 123.423393 0.000000 0.000000 0.000000 0.000000
271000 271 108.729225 116.604271 91.148636 2.119525 106.609703 0.000000 0.000000 0.000000 0.000000
272000 272 96.516273 116.530418 91.148636 0.499603 96.016670 0.000000 0.000000 0.000000 0.000000
273000 273 121.996674 116.550438 91.148636 0.813276 121.183395 0.000000 0.000000 0.000000 0.000000
274000 274 104.398155 116.506088 91.148636 0.693325 103.704834 0.000000 0.000000 0.000000 0.000000
275000 275 95.939407 116.431297 91.148636 0.447732 95.491676 0.000000 0.000000 0.000000 0.000000
276000 276 109.250107 116.405281 91.148636 0.474005 108.776100 0.000000 0.000000 0.000000 0.000000
277000 277 102.157906 116.353844 91.148636 2.209589 99.948318 0.000000 0.000000 0.000000 0.000000
278000 278 102.347466 116.303467 91.148636 1.345398 101.002068 0.000000 0.000000 0.000000 0.000000
279000 279 114.326302 116.296379 91.148636 0.953782 113.372520 0.000000 0.000000 0.000000 0.000000
